id;identifier;dataset_identifier;RADIO_C14 Std_To;RADIO_CalAMS_;RADIO_CalibC14_From_yrmax;RADIO_CalibC14_From_yrmin;RADIO_CalibC14_To_yrmax;RADIO_CalibC14_To_yrmin;RADIO_CalibC14_yrmax;RADIO_CalibC14_yrmin;RADIO_TL_From;RADIO_TL_To;RADIO_UnknownCal_From;RADIO_UnknownCal_To;RADIO_UnknownRadio_;RADIO_UnknownRadio_>;RADIO;CAL__BP;CAL_From_BP;CAL_To_BP;CAL_DatingMethod;CAL__BP_2;CAL_From_BP_2;CAL_To_BP_2;CAL_DatingMethod_2;CAL_From_BP_3;CAL_To_BP_3;CAL_DatingMethod_3;CAL__BP_4;CAL_From_BP_4;CAL_To_BP_4;CAL_DatingMethod_4;CALENDAR;PER_Notes;PER_BeginBP;PER_BeginBP_From;PER_BeginBP_To;PER_EndBP;PER_EndBP_From;PER_EndBP_To;PER_Notes_2;PER_BeginBP__2;PER_BeginBP_From_2;PER_BeginBP_To_2;PER_EndBP__2;PER_EndBP_From_2;PER_EndBP_To_2;PER_Notes_3;PER_BeginBP_To_3;PER_EndBP_To_3;PERIOD;P1_RADIO_To;P1_RADIO_From;P2_RADIO_To;P2_RADIO_From;P3_CAL_To;P3_CAL_From;P4_PER_To;P4_PER_From;UniqueFrom;UniqueTo;Chosen_C14;Chosen_OtherRadio;Chosen_Calendar;Chosen_Period;RadioAndCalendarAvailable;NoDtaes;C14_older_than_30000BP;AgeErrorMinus;AgeErrorOrPlusError;From_Method;From_AgeErrorOrPlusError;From_AgeErrorMinus;To_Method;To_AgeErrorOrPlusError;To_AgeErrorMinus;AgeFrom;AgeTo
2254;Quseir el-Qadim|COUN001363|S1;Quseir el-Qadim|COUN001363;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;Egypt.;2449;;;1550;;;;;;;;;;;;;1;;;;;;;1550;2449;2449;1550;;;;1;;;;;;;;;;;;2449;1550
2255;Radley|COUN000259|L141;Radley|COUN000259;;;;;;;3607;3365;;;;;;;1;;;;;;;;;;;;;;;;0;;5000;;;0;;;;;;;;;;;;;1;3365;3607;;;;;0;5000;3607;3365;1;;;;;;;;;;;;;;;3607;3365
2256;Radley|COUN000259|L156;Radley|COUN000259;;;;;;;2976;2741;;;;;;;1;;;;;;;;;;;;;;;;0;;5000;;;0;;;;;;;;;;;;;1;2741;2976;;;;;0;5000;2976;2741;1;;;;;;;;;;;;;;;2976;2741
2257;Ras al-Jinz|COUN000976|BugsPresence;Ras al-Jinz|COUN000976;;;;;;;;;;;;;;;0;;4449;4149;Typo;;;;;;;;;;;;1;;4449;;;2549;;;;;;;;;;;;;1;;;;;4149;4449;2549;4449;4449;4149;;;1;;;;;;;;;;;;;4449;4149
2258;Rearsby|COUN001613|S372;Rearsby|COUN001613;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
2259;Rearsby|COUN001613|S384a;Rearsby|COUN001613;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
2260;Rearsby|COUN001613|S384b;Rearsby|COUN001613;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
2261;Rearsby|COUN001613|S392;Rearsby|COUN001613;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
2262;Rearsby|COUN001613|S403;Rearsby|COUN001613;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
2263;Rearsby|COUN001613|S404;Rearsby|COUN001613;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;1907;;;1540;;;;;;;;;;;;;1;;;;;;;1540;1907;1907;1540;;;;1;;;;;;;;;;;;1907;1540
2264;Redwick|COUN001575|2_Pit_202;Redwick|COUN001575;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;;;;;;;2549;4449;4449;2549;;;;1;;;;;;;;;;;;4449;2549
2265;Redwick|COUN001575|B2_129W;Redwick|COUN001575;;;;;;;3340;2887;;;;;;;1;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;2887;3340;;;;;2549;4449;3340;2887;1;;;;;;;;;;;;;;;3340;2887
2266;Redwick|COUN001575|B2_130W;Redwick|COUN001575;;;;;;;3340;2887;;;;;;;1;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;2887;3340;;;;;2549;4449;3340;2887;1;;;;;;;;;;;;;;;3340;2887
2267;Redwick|COUN001575|B2_155;Redwick|COUN001575;;;;;;;3340;2887;;;;;;;1;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;2887;3340;;;;;2549;4449;3340;2887;1;;;;;;;;;;;;;;;3340;2887
2268;Redwick|COUN001575|B4_100/153;Redwick|COUN001575;;;;;;;3548;2879;;;;;;;1;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;2879;3548;;;;;2549;4449;3548;2879;1;;;;;;;;;;;;;;;3548;2879
2269;Redwick|COUN001575|B4_95/153;Redwick|COUN001575;;;;;;;3548;2879;;;;;;;1;;;;;;;;;;;;;;;;0;;4449;;;2549;;;;;;;;;;;;;1;2879;3548;;;;;2549;4449;3548;2879;1;;;;;;;;;;;;;;;3548;2879
